Імʼя автора;Назва книги;Мова;Перекладач;Мова оригіналу;Оригінальна назва;Назва видавця;Рік видання;ISBN;Жанр книги
Артур Конан-Дойл;The Poison Belt;Англійська;;;The Poison Belt;Фоліо;2023;978-617-551-483-2;Наукова фантастика
Артур Конан-Дойл;The Lost World;Англійська;;;;Фоліо;2023;978-617-551-482-5;Наукова фантастика
Артур Конан-Дойл;The Land of Mist;Англійська;;;;Фоліо;2023;978-617-551-481-8;Наукова фантастика
Ґабріель Ґарсія Маркес;Скандал сторіччя. Тексти для газет і журналів (1950-1984);Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-476-4;Документалістика та репортажі
Хуліо Кортасар;Усі вогні - вогонь;Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-475-7;Класична світова проза
Хуліо Кортасар;Таємна зброя;Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-474-0;Класична світова проза
Хуліо Кортасар;Оповідки про хронопів і фамів;Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-473-3;Класична світова проза
Хорхе Луїс Борхес;Приватна книгозбірня;Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-471-9;Класична світова проза
Хорхе Луїс Борхес;Повідомлення Броуді;Українська;Галина Грабовська;;;Фоліо;2023;978-617-551-470-2;Класична світова проза
Голді Кноуп;Фантазіус;Українська;;;;Фоліо;2023;978-617-551-462-7;Сучасна світова проза
Голді Кноуп;Вітаємо, у вас дівчинка!;Українська;;;;Фоліо;2023;978-617-551-461-0;Романи
Стівен Фрай;Троя;Українська;Олена Стрельбицька;;;Фоліо;2023;978-617-551-449-8;Сучасна світова проза
Олександр Красовицький;12 розмов про Грузію;Українська;Володимир Верховень;;;Фоліо;2023;978-617-551-418-4;Світова історія
Інід Блайтон;Славетна п’ятірка. Книга 8. У п’ятірки неприємності;Українська;Марія Багрій;;;Фоліо;2023;978-617-551-402-3;Класика дитячої літератури
Інід Блайтон;Славетна п’ятірка. Книга 7. П’ятеро вирушають у табір;Українська;Марія Багрій;;;Фоліо;2023;978-617-551-401-6;Класика дитячої літератури
Анатолій Дімаров;Хуторські історії. Божа кара. Пригоди Ледащика;Українська;;;;Фоліо;2023;978-617-551-377-4;Дитяча проза
Марк Твен;Пригоди Гекльберрі Фінна;Українська;Ірина Стешенко;;The Adventures Of Huckleberry Finn;Фоліо;2023;978-617-551-364-4;Пригодницька література
Марк Твен;Пригоди Тома Соєра;Українська;;;The Adventures of Tom Sawyer;Фоліо;2023;978-617-551-363-7;Пригодницька література
Анатолій Дімаров;Єврейські історії. Сповідь стукача;Українська;;;;Фоліо;2023;978-617-551-362-0;Класична українська проза
Луцій Анней Сенека;Моральні листи до Луцилія;Українська;Олексій Кононенко;;;Фоліо;2023;978-617-551-355-2;Соціологія та філософія
